,Study ID,State,County,Municipality/City,State-Level,County-Level,Municipality/City-Level,Data Year,ActivityProducedBy,Point of Measurement,Data Reliability,Location,Waste Pathway Name,Waste Pathway Amount (original value),Waste Pathway Amount (original units),Waste Pathway Amount (tons),Residential Breakout (tons),Commercial Breakout (tons),Institutional Breakout (tons),Industrial Breakout (tons),C&D Breakout (tons),Other Generator Breakout (tons),Other Generator Notes,Aggregation,Recycling Includes Composting,Notes,Unnamed: 24
8527,804.0,Minnesota,Mower,,N,Y,N,2021,Unspecified,Unspecified,1.0,27099,Landfill,23936,tons,23936,NR,NR,NR,NR,NR,NR,,N,,,
8528,804.0,Minnesota,Mower,,N,Y,N,2022,Unspecified,Unspecified,1.0,27099,Landfill,24736,tons,24736,NR,NR,NR,NR,NR,NR,,N,,,
8529,804.0,Minnesota,Mower,,N,Y,N,2000,Unspecified,Unspecified,1.0,27099,Total Recycling,13463,tons,13463,NR,NR,NR,NR,NR,NR,,N,,,
8530,804.0,Minnesota,Mower,,N,Y,N,2001,Unspecified,Unspecified,1.0,27099,Total Recycling,9683,tons,9683,NR,NR,NR,NR,NR,NR,,N,,,
8531,804.0,Minnesota,Mower,,N,Y,N,2002,Unspecified,Unspecified,1.0,27099,Total Recycling,15891,tons,15891,NR,NR,NR,NR,NR,NR,,N,,,
8532,804.0,Minnesota,Mower,,N,Y,N,2003,Unspecified,Unspecified,1.0,27099,Total Recycling,14642,tons,14642,NR,NR,NR,NR,NR,NR,,N,,,
8533,804.0,Minnesota,Mower,,N,Y,N,2004,Unspecified,Unspecified,1.0,27099,Total Recycling,9600,tons,9600,NR,NR,NR,NR,NR,NR,,N,,,
8534,804.0,Minnesota,Mower,,N,Y,N,2005,Unspecified,Unspecified,1.0,27099,Total Recycling,9399,tons,9399,NR,NR,NR,NR,NR,NR,,N,,,
8535,804.0,Minnesota,Mower,,N,Y,N,2006,Unspecified,Unspecified,1.0,27099,Total Recycling,9380,tons,9380,NR,NR,NR,NR,NR,NR,,N,,,
8536,804.0,Minnesota,Mower,,N,Y,N,2007,Unspecified,Unspecified,1.0,27099,Total Recycling,9827,tons,9827,NR,NR,NR,NR,NR,NR,,N,,,
8537,804.0,Minnesota,Mower,,N,Y,N,2008,Unspecified,Unspecified,1.0,27099,Total Recycling,8012,tons,8012,NR,NR,NR,NR,NR,NR,,N,,,
8538,804.0,Minnesota,Mower,,N,Y,N,2009,Unspecified,Unspecified,1.0,27099,Total Recycling,15499,tons,15499,NR,NR,NR,NR,NR,NR,,N,,,
8539,804.0,Minnesota,Mower,,N,Y,N,2010,Unspecified,Unspecified,1.0,27099,Total Recycling,8356,tons,8356,NR,NR,NR,NR,NR,NR,,N,,,
8540,804.0,Minnesota,Mower,,N,Y,N,2011,Unspecified,Unspecified,1.0,27099,Total Recycling,16022,tons,16022,NR,NR,NR,NR,NR,NR,,N,,,
8541,804.0,Minnesota,Mower,,N,Y,N,2012,Unspecified,Unspecified,1.0,27099,Total Recycling,14906,tons,14906,NR,NR,NR,NR,NR,NR,,N,,,
8542,804.0,Minnesota,Mower,,N,Y,N,2013,Unspecified,Unspecified,1.0,27099,Total Recycling,14545,tons,14545,NR,NR,NR,NR,NR,NR,,N,,,
8543,804.0,Minnesota,Mower,,N,Y,N,2014,Unspecified,Unspecified,1.0,27099,Total Recycling,15587,tons,15587,NR,NR,NR,NR,NR,NR,,N,,,
8544,804.0,Minnesota,Mower,,N,Y,N,2015,Unspecified,Unspecified,1.0,27099,Total Recycling,19639,tons,19639,NR,NR,NR,NR,NR,NR,,N,,,
8545,804.0,Minnesota,Mower,,N,Y,N,2016,Unspecified,Unspecified,1.0,27099,Total Recycling,19049,tons,19049,NR,NR,NR,NR,NR,NR,,N,,,
8546,804.0,Minnesota,Mower,,N,Y,N,2017,Unspecified,Unspecified,1.0,27099,Total Recycling,19018,tons,19018,NR,NR,NR,NR,NR,NR,,N,,,
8547,804.0,Minnesota,Mower,,N,Y,N,2018,Unspecified,Unspecified,1.0,27099,Total Recycling,19912,tons,19912,NR,NR,NR,NR,NR,NR,,N,,,
8548,804.0,Minnesota,Mower,,N,Y,N,2019,Unspecified,Unspecified,1.0,27099,Total Recycling,16619,tons,16619,NR,NR,NR,NR,NR,NR,,N,,,
8549,804.0,Minnesota,Mower,,N,Y,N,2020,Unspecified,Unspecified,1.0,27099,Total Recycling,10761,tons,10761,NR,NR,NR,NR,NR,NR,,N,,,
8550,804.0,Minnesota,Mower,,N,Y,N,2021,Unspecified,Unspecified,1.0,27099,Total Recycling,34295,tons,34295,NR,NR,NR,NR,NR,NR,,N,,,
8551,804.0,Minnesota,Mower,,N,Y,N,2022,Unspecified,Unspecified,1.0,27099,Total Recycling,21345,tons,21345,NR,NR,NR,NR,NR,NR,,N,,,
8552,804.0,Minnesota,Mower,,N,Y,N,2000,Unspecified,Unspecified,1.0,27099,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8553,804.0,Minnesota,Mower,,N,Y,N,2001,Unspecified,Unspecified,1.0,27099,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8554,804.0,Minnesota,Mower,,N,Y,N,2002,Unspecified,Unspecified,1.0,27099,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8555,804.0,Minnesota,Mower,,N,Y,N,2003,Unspecified,Unspecified,1.0,27099,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8556,804.0,Minnesota,Mower,,N,Y,N,2004,Unspecified,Unspecified,1.0,27099,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8557,804.0,Minnesota,Mower,,N,Y,N,2005,Unspecified,Unspecified,1.0,27099,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8558,804.0,Minnesota,Mower,,N,Y,N,2006,Unspecified,Unspecified,1.0,27099,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8559,804.0,Minnesota,Mower,,N,Y,N,2007,Unspecified,Unspecified,1.0,27099,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8560,804.0,Minnesota,Mower,,N,Y,N,2008,Unspecified,Unspecified,1.0,27099,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8561,804.0,Minnesota,Mower,,N,Y,N,2009,Unspecified,Unspecified,1.0,27099,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8562,804.0,Minnesota,Mower,,N,Y,N,2010,Unspecified,Unspecified,1.0,27099,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8563,804.0,Minnesota,Mower,,N,Y,N,2011,Unspecified,Unspecified,1.0,27099,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8564,804.0,Minnesota,Mower,,N,Y,N,2012,Unspecified,Unspecified,1.0,27099,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8565,804.0,Minnesota,Mower,,N,Y,N,2013,Unspecified,Unspecified,1.0,27099,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8566,804.0,Minnesota,Mower,,N,Y,N,2014,Unspecified,Unspecified,1.0,27099,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8567,804.0,Minnesota,Mower,,N,Y,N,2015,Unspecified,Unspecified,1.0,27099,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8568,804.0,Minnesota,Mower,,N,Y,N,2016,Unspecified,Unspecified,1.0,27099,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8569,804.0,Minnesota,Mower,,N,Y,N,2017,Unspecified,Unspecified,1.0,27099,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8570,804.0,Minnesota,Mower,,N,Y,N,2018,Unspecified,Unspecified,1.0,27099,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8571,804.0,Minnesota,Mower,,N,Y,N,2019,Unspecified,Unspecified,1.0,27099,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8572,804.0,Minnesota,Mower,,N,Y,N,2020,Unspecified,Unspecified,1.0,27099,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8573,804.0,Minnesota,Mower,,N,Y,N,2021,Unspecified,Unspecified,1.0,27099,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8574,804.0,Minnesota,Mower,,N,Y,N,2022,Unspecified,Unspecified,1.0,27099,WTE,3,tons,3,NR,NR,NR,NR,NR,NR,,N,,,
8575,804.0,Minnesota,Mower,,N,Y,N,2000,Unspecified,Unspecified,1.0,27099,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8576,804.0,Minnesota,Mower,,N,Y,N,2001,Unspecified,Unspecified,1.0,27099,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8577,804.0,Minnesota,Mower,,N,Y,N,2002,Unspecified,Unspecified,1.0,27099,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8578,804.0,Minnesota,Mower,,N,Y,N,2003,Unspecified,Unspecified,1.0,27099,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8579,804.0,Minnesota,Mower,,N,Y,N,2004,Unspecified,Unspecified,1.0,27099,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8580,804.0,Minnesota,Mower,,N,Y,N,2005,Unspecified,Unspecified,1.0,27099,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8581,804.0,Minnesota,Mower,,N,Y,N,2006,Unspecified,Unspecified,1.0,27099,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8582,804.0,Minnesota,Mower,,N,Y,N,2007,Unspecified,Unspecified,1.0,27099,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8583,804.0,Minnesota,Mower,,N,Y,N,2008,Unspecified,Unspecified,1.0,27099,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8584,804.0,Minnesota,Mower,,N,Y,N,2009,Unspecified,Unspecified,1.0,27099,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8585,804.0,Minnesota,Mower,,N,Y,N,2010,Unspecified,Unspecified,1.0,27099,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8586,804.0,Minnesota,Mower,,N,Y,N,2011,Unspecified,Unspecified,1.0,27099,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8587,804.0,Minnesota,Mower,,N,Y,N,2012,Unspecified,Unspecified,1.0,27099,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8588,804.0,Minnesota,Mower,,N,Y,N,2013,Unspecified,Unspecified,1.0,27099,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8589,804.0,Minnesota,Mower,,N,Y,N,2014,Unspecified,Unspecified,1.0,27099,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8590,804.0,Minnesota,Mower,,N,Y,N,2015,Unspecified,Unspecified,1.0,27099,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8591,804.0,Minnesota,Mower,,N,Y,N,2016,Unspecified,Unspecified,1.0,27099,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8592,804.0,Minnesota,Mower,,N,Y,N,2017,Unspecified,Unspecified,1.0,27099,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8593,804.0,Minnesota,Mower,,N,Y,N,2018,Unspecified,Unspecified,1.0,27099,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8594,804.0,Minnesota,Mower,,N,Y,N,2019,Unspecified,Unspecified,1.0,27099,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8595,804.0,Minnesota,Mower,,N,Y,N,2020,Unspecified,Unspecified,1.0,27099,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8596,804.0,Minnesota,Mower,,N,Y,N,2021,Unspecified,Unspecified,1.0,27099,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8597,804.0,Minnesota,Mower,,N,Y,N,2022,Unspecified,Unspecified,1.0,27099,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8598,804.0,Minnesota,Murray,,N,Y,N,2000,Unspecified,Unspecified,1.0,27101,Landfill,2468,tons,2468,NR,NR,NR,NR,NR,NR,,N,,,
8599,804.0,Minnesota,Murray,,N,Y,N,2001,Unspecified,Unspecified,1.0,27101,Landfill,2561,tons,2561,NR,NR,NR,NR,NR,NR,,N,,,
8600,804.0,Minnesota,Murray,,N,Y,N,2002,Unspecified,Unspecified,1.0,27101,Landfill,2677,tons,2677,NR,NR,NR,NR,NR,NR,,N,,,
8601,804.0,Minnesota,Murray,,N,Y,N,2003,Unspecified,Unspecified,1.0,27101,Landfill,2654,tons,2654,NR,NR,NR,NR,NR,NR,,N,,,
8602,804.0,Minnesota,Murray,,N,Y,N,2004,Unspecified,Unspecified,1.0,27101,Landfill,3275,tons,3275,NR,NR,NR,NR,NR,NR,,N,,,
8603,804.0,Minnesota,Murray,,N,Y,N,2005,Unspecified,Unspecified,1.0,27101,Landfill,3180,tons,3180,NR,NR,NR,NR,NR,NR,,N,,,
8604,804.0,Minnesota,Murray,,N,Y,N,2006,Unspecified,Unspecified,1.0,27101,Landfill,2998,tons,2998,NR,NR,NR,NR,NR,NR,,N,,,
8605,804.0,Minnesota,Murray,,N,Y,N,2007,Unspecified,Unspecified,1.0,27101,Landfill,3991,tons,3991,NR,NR,NR,NR,NR,NR,,N,,,
8606,804.0,Minnesota,Murray,,N,Y,N,2008,Unspecified,Unspecified,1.0,27101,Landfill,3535,tons,3535,NR,NR,NR,NR,NR,NR,,N,,,
8607,804.0,Minnesota,Murray,,N,Y,N,2009,Unspecified,Unspecified,1.0,27101,Landfill,2882,tons,2882,NR,NR,NR,NR,NR,NR,,N,,,
8608,804.0,Minnesota,Murray,,N,Y,N,2010,Unspecified,Unspecified,1.0,27101,Landfill,3134,tons,3134,NR,NR,NR,NR,NR,NR,,N,,,
8609,804.0,Minnesota,Murray,,N,Y,N,2011,Unspecified,Unspecified,1.0,27101,Landfill,3446,tons,3446,NR,NR,NR,NR,NR,NR,,N,,,
8610,804.0,Minnesota,Murray,,N,Y,N,2012,Unspecified,Unspecified,1.0,27101,Landfill,3578,tons,3578,NR,NR,NR,NR,NR,NR,,N,,,
8611,804.0,Minnesota,Murray,,N,Y,N,2013,Unspecified,Unspecified,1.0,27101,Landfill,3832,tons,3832,NR,NR,NR,NR,NR,NR,,N,,,
8612,804.0,Minnesota,Murray,,N,Y,N,2014,Unspecified,Unspecified,1.0,27101,Landfill,3995,tons,3995,NR,NR,NR,NR,NR,NR,,N,,,
8613,804.0,Minnesota,Murray,,N,Y,N,2015,Unspecified,Unspecified,1.0,27101,Landfill,3898,tons,3898,NR,NR,NR,NR,NR,NR,,N,,,
8614,804.0,Minnesota,Murray,,N,Y,N,2016,Unspecified,Unspecified,1.0,27101,Landfill,3739,tons,3739,NR,NR,NR,NR,NR,NR,,N,,,
8615,804.0,Minnesota,Murray,,N,Y,N,2017,Unspecified,Unspecified,1.0,27101,Landfill,4789,tons,4789,NR,NR,NR,NR,NR,NR,,N,,,
8616,804.0,Minnesota,Murray,,N,Y,N,2018,Unspecified,Unspecified,1.0,27101,Landfill,5376,tons,5376,NR,NR,NR,NR,NR,NR,,N,,,
8617,804.0,Minnesota,Murray,,N,Y,N,2019,Unspecified,Unspecified,1.0,27101,Landfill,4538,tons,4538,NR,NR,NR,NR,NR,NR,,N,,,
8618,804.0,Minnesota,Murray,,N,Y,N,2020,Unspecified,Unspecified,1.0,27101,Landfill,3976,tons,3976,NR,NR,NR,NR,NR,NR,,N,,,
8619,804.0,Minnesota,Murray,,N,Y,N,2021,Unspecified,Unspecified,1.0,27101,Landfill,4772,tons,4772,NR,NR,NR,NR,NR,NR,,N,,,
8620,804.0,Minnesota,Murray,,N,Y,N,2022,Unspecified,Unspecified,1.0,27101,Landfill,4491,tons,4491,NR,NR,NR,NR,NR,NR,,N,,,
8621,804.0,Minnesota,Murray,,N,Y,N,2000,Unspecified,Unspecified,1.0,27101,Total Recycling,2036,tons,2036,NR,NR,NR,NR,NR,NR,,N,,,
8622,804.0,Minnesota,Murray,,N,Y,N,2001,Unspecified,Unspecified,1.0,27101,Total Recycling,1753,tons,1753,NR,NR,NR,NR,NR,NR,,N,,,
8623,804.0,Minnesota,Murray,,N,Y,N,2002,Unspecified,Unspecified,1.0,27101,Total Recycling,1689,tons,1689,NR,NR,NR,NR,NR,NR,,N,,,
8624,804.0,Minnesota,Murray,,N,Y,N,2003,Unspecified,Unspecified,1.0,27101,Total Recycling,1820,tons,1820,NR,NR,NR,NR,NR,NR,,N,,,
8625,804.0,Minnesota,Murray,,N,Y,N,2004,Unspecified,Unspecified,1.0,27101,Total Recycling,1901,tons,1901,NR,NR,NR,NR,NR,NR,,N,,,
8626,804.0,Minnesota,Murray,,N,Y,N,2005,Unspecified,Unspecified,1.0,27101,Total Recycling,1947,tons,1947,NR,NR,NR,NR,NR,NR,,N,,,
8627,804.0,Minnesota,Murray,,N,Y,N,2006,Unspecified,Unspecified,1.0,27101,Total Recycling,1800,tons,1800,NR,NR,NR,NR,NR,NR,,N,,,
8628,804.0,Minnesota,Murray,,N,Y,N,2007,Unspecified,Unspecified,1.0,27101,Total Recycling,1761,tons,1761,NR,NR,NR,NR,NR,NR,,N,,,
8629,804.0,Minnesota,Murray,,N,Y,N,2008,Unspecified,Unspecified,1.0,27101,Total Recycling,1285,tons,1285,NR,NR,NR,NR,NR,NR,,N,,,
8630,804.0,Minnesota,Murray,,N,Y,N,2009,Unspecified,Unspecified,1.0,27101,Total Recycling,1823,tons,1823,NR,NR,NR,NR,NR,NR,,N,,,
8631,804.0,Minnesota,Murray,,N,Y,N,2010,Unspecified,Unspecified,1.0,27101,Total Recycling,1905,tons,1905,NR,NR,NR,NR,NR,NR,,N,,,
8632,804.0,Minnesota,Murray,,N,Y,N,2011,Unspecified,Unspecified,1.0,27101,Total Recycling,1677,tons,1677,NR,NR,NR,NR,NR,NR,,N,,,
8633,804.0,Minnesota,Murray,,N,Y,N,2012,Unspecified,Unspecified,1.0,27101,Total Recycling,2037,tons,2037,NR,NR,NR,NR,NR,NR,,N,,,
8634,804.0,Minnesota,Murray,,N,Y,N,2013,Unspecified,Unspecified,1.0,27101,Total Recycling,2272,tons,2272,NR,NR,NR,NR,NR,NR,,N,,,
8635,804.0,Minnesota,Murray,,N,Y,N,2014,Unspecified,Unspecified,1.0,27101,Total Recycling,2451,tons,2451,NR,NR,NR,NR,NR,NR,,N,,,
8636,804.0,Minnesota,Murray,,N,Y,N,2015,Unspecified,Unspecified,1.0,27101,Total Recycling,2344,tons,2344,NR,NR,NR,NR,NR,NR,,N,,,
8637,804.0,Minnesota,Murray,,N,Y,N,2016,Unspecified,Unspecified,1.0,27101,Total Recycling,2059,tons,2059,NR,NR,NR,NR,NR,NR,,N,,,
8638,804.0,Minnesota,Murray,,N,Y,N,2017,Unspecified,Unspecified,1.0,27101,Total Recycling,2253,tons,2253,NR,NR,NR,NR,NR,NR,,N,,,
8639,804.0,Minnesota,Murray,,N,Y,N,2018,Unspecified,Unspecified,1.0,27101,Total Recycling,2462,tons,2462,NR,NR,NR,NR,NR,NR,,N,,,
8640,804.0,Minnesota,Murray,,N,Y,N,2019,Unspecified,Unspecified,1.0,27101,Total Recycling,2455,tons,2455,NR,NR,NR,NR,NR,NR,,N,,,
8641,804.0,Minnesota,Murray,,N,Y,N,2020,Unspecified,Unspecified,1.0,27101,Total Recycling,2405,tons,2405,NR,NR,NR,NR,NR,NR,,N,,,
8642,804.0,Minnesota,Murray,,N,Y,N,2021,Unspecified,Unspecified,1.0,27101,Total Recycling,5400,tons,5400,NR,NR,NR,NR,NR,NR,,N,,,
8643,804.0,Minnesota,Murray,,N,Y,N,2022,Unspecified,Unspecified,1.0,27101,Total Recycling,2696,tons,2696,NR,NR,NR,NR,NR,NR,,N,,,
8644,804.0,Minnesota,Murray,,N,Y,N,2000,Unspecified,Unspecified,1.0,27101,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8645,804.0,Minnesota,Murray,,N,Y,N,2001,Unspecified,Unspecified,1.0,27101,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8646,804.0,Minnesota,Murray,,N,Y,N,2002,Unspecified,Unspecified,1.0,27101,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8647,804.0,Minnesota,Murray,,N,Y,N,2003,Unspecified,Unspecified,1.0,27101,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8648,804.0,Minnesota,Murray,,N,Y,N,2004,Unspecified,Unspecified,1.0,27101,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8649,804.0,Minnesota,Murray,,N,Y,N,2005,Unspecified,Unspecified,1.0,27101,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8650,804.0,Minnesota,Murray,,N,Y,N,2006,Unspecified,Unspecified,1.0,27101,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8651,804.0,Minnesota,Murray,,N,Y,N,2007,Unspecified,Unspecified,1.0,27101,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8652,804.0,Minnesota,Murray,,N,Y,N,2008,Unspecified,Unspecified,1.0,27101,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8653,804.0,Minnesota,Murray,,N,Y,N,2009,Unspecified,Unspecified,1.0,27101,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8654,804.0,Minnesota,Murray,,N,Y,N,2010,Unspecified,Unspecified,1.0,27101,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8655,804.0,Minnesota,Murray,,N,Y,N,2011,Unspecified,Unspecified,1.0,27101,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8656,804.0,Minnesota,Murray,,N,Y,N,2012,Unspecified,Unspecified,1.0,27101,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8657,804.0,Minnesota,Murray,,N,Y,N,2013,Unspecified,Unspecified,1.0,27101,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8658,804.0,Minnesota,Murray,,N,Y,N,2014,Unspecified,Unspecified,1.0,27101,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8659,804.0,Minnesota,Murray,,N,Y,N,2015,Unspecified,Unspecified,1.0,27101,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8660,804.0,Minnesota,Murray,,N,Y,N,2016,Unspecified,Unspecified,1.0,27101,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8661,804.0,Minnesota,Murray,,N,Y,N,2017,Unspecified,Unspecified,1.0,27101,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8662,804.0,Minnesota,Murray,,N,Y,N,2018,Unspecified,Unspecified,1.0,27101,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8663,804.0,Minnesota,Murray,,N,Y,N,2019,Unspecified,Unspecified,1.0,27101,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8664,804.0,Minnesota,Murray,,N,Y,N,2020,Unspecified,Unspecified,1.0,27101,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8665,804.0,Minnesota,Murray,,N,Y,N,2021,Unspecified,Unspecified,1.0,27101,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8666,804.0,Minnesota,Murray,,N,Y,N,2022,Unspecified,Unspecified,1.0,27101,WTE,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8667,804.0,Minnesota,Murray,,N,Y,N,2000,Unspecified,Unspecified,1.0,27101,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8668,804.0,Minnesota,Murray,,N,Y,N,2001,Unspecified,Unspecified,1.0,27101,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8669,804.0,Minnesota,Murray,,N,Y,N,2002,Unspecified,Unspecified,1.0,27101,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8670,804.0,Minnesota,Murray,,N,Y,N,2003,Unspecified,Unspecified,1.0,27101,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8671,804.0,Minnesota,Murray,,N,Y,N,2004,Unspecified,Unspecified,1.0,27101,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8672,804.0,Minnesota,Murray,,N,Y,N,2005,Unspecified,Unspecified,1.0,27101,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8673,804.0,Minnesota,Murray,,N,Y,N,2006,Unspecified,Unspecified,1.0,27101,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8674,804.0,Minnesota,Murray,,N,Y,N,2007,Unspecified,Unspecified,1.0,27101,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8675,804.0,Minnesota,Murray,,N,Y,N,2008,Unspecified,Unspecified,1.0,27101,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8676,804.0,Minnesota,Murray,,N,Y,N,2009,Unspecified,Unspecified,1.0,27101,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8677,804.0,Minnesota,Murray,,N,Y,N,2010,Unspecified,Unspecified,1.0,27101,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8678,804.0,Minnesota,Murray,,N,Y,N,2011,Unspecified,Unspecified,1.0,27101,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8679,804.0,Minnesota,Murray,,N,Y,N,2012,Unspecified,Unspecified,1.0,27101,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8680,804.0,Minnesota,Murray,,N,Y,N,2013,Unspecified,Unspecified,1.0,27101,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8681,804.0,Minnesota,Murray,,N,Y,N,2014,Unspecified,Unspecified,1.0,27101,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8682,804.0,Minnesota,Murray,,N,Y,N,2015,Unspecified,Unspecified,1.0,27101,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8683,804.0,Minnesota,Murray,,N,Y,N,2016,Unspecified,Unspecified,1.0,27101,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8684,804.0,Minnesota,Murray,,N,Y,N,2017,Unspecified,Unspecified,1.0,27101,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8685,804.0,Minnesota,Murray,,N,Y,N,2018,Unspecified,Unspecified,1.0,27101,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8686,804.0,Minnesota,Murray,,N,Y,N,2019,Unspecified,Unspecified,1.0,27101,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8687,804.0,Minnesota,Murray,,N,Y,N,2020,Unspecified,Unspecified,1.0,27101,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8688,804.0,Minnesota,Murray,,N,Y,N,2021,Unspecified,Unspecified,1.0,27101,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8689,804.0,Minnesota,Murray,,N,Y,N,2022,Unspecified,Unspecified,1.0,27101,Compost,0,tons,0,NR,NR,NR,NR,NR,NR,,N,,,
8690,804.0,Minnesota,Nicollet,,N,Y,N,2000,Unspecified,Unspecified,1.0,27103,Landfill,7332,tons,7332,NR,NR,NR,NR,NR,NR,,N,,,
